      ,InitSim              ,DlgSim              ,QuestMark,Dup  ,What ,Where,When ,Why  ,Who  ,How  ,AbsPos,NormPos            ,Len,LenUni,LenStem,Starter,Thank,ExMark,Feedback,SenScr(Neg),SenScr(Neu),SenScr(Pos),Lex(Pos),Lex(Neg),label
1683_2,0.13653839583484803  ,0.40931753733360393 ,True     ,False,False,False,False,False,False,False,2     ,1.0                ,35 ,23    ,22     ,False  ,False,False ,False   ,0.0        ,0.779      ,0.221      ,0       ,0       ,FD FQ
1684_0,1.0                  ,0.2850148766910371  ,True     ,False,True ,False,False,False,False,True ,0     ,0.0                ,40 ,29    ,28     ,True   ,False,False ,True    ,0.0        ,1.0        ,0.0        ,0       ,0       ,OQ
1684_1,0.1670913365925424   ,0.7628019977468563  ,True     ,False,False,False,False,False,False,True ,1     ,0.25               ,84 ,67    ,65     ,False  ,True ,False ,False   ,0.017      ,0.764      ,0.219      ,4       ,6       ,FQ
1684_2,0.35459228133646153  ,0.6190761630982905  ,False    ,False,False,False,True ,False,False,False,2     ,0.5                ,53 ,40    ,38     ,True   ,False,False ,False   ,0.091      ,0.801      ,0.108      ,1       ,2       ,PA
1684_3,0.11848285567455741  ,0.7499756482463774  ,False    ,False,False,False,False,False,False,False,3     ,0.75               ,54 ,39    ,38     ,False  ,True ,False ,False   ,0.07       ,0.769      ,0.162      ,4       ,8       ,PA PF
1684_4,0.05658672345921416  ,0.16831187192677227 ,False    ,False,False,False,False,False,False,False,4     ,1.0                ,9  ,3     ,3      ,False  ,False,True  ,False   ,0.17       ,0.386      ,0.445      ,0       ,0       ,IR
1685_0,1.0                  ,0.4454434191114962  ,False    ,False,False,False,True ,False,False,True ,0     ,0.0                ,95 ,72    ,68     ,True   ,True ,False ,False   ,0.032      ,0.841      ,0.127      ,3       ,4       ,OQ
1685_1,0.3283736484368936   ,0.7848297055995397  ,True     ,True ,False,False,False,False,False,True ,1     ,0.16666666666666666,110,91    ,87     ,False  ,False,False ,False   ,0.037      ,0.939      ,0.024      ,1       ,3       ,PA
1685_2,0.34034692662600036  ,0.6179235093347518  ,False    ,False,False,False,True ,False,False,False,2     ,0.3333333333333333 ,55 ,52    ,49     ,True   ,True ,False ,False   ,0.0        ,0.918      ,0.082      ,1       ,4       ,FD PF
1685_3,0.21701104049057893  ,0.524626510981395   ,False    ,False,False,False,False,False,False,False,3     ,0.5                ,32 ,29    ,29     ,False  ,False,False ,False   ,0.132      ,0.728      ,0.141      ,4       ,3       ,PA
1685_4,0.20365499345401297  ,0.5074543090735433  ,True     ,False,True ,False,False,False,False,False,4     ,0.6666666666666666 ,18 ,17    ,17     ,False  ,False,False ,False   ,0.0        ,1.0        ,0.0        ,0       ,0       ,FQ
1685_5,0.18226460693583169  ,0.5332867388092092  ,True     ,False,True ,False,False,False,False,False,5     ,0.8333333333333334 ,32 ,28    ,28     ,False  ,False,False ,False   ,0.049      ,0.906      ,0.045      ,1       ,1       ,OQ RQ
1685_6,0.2403890991702769   ,0.4137883309039598  ,True     ,True ,True ,False,True ,False,False,False,6     ,1.0                ,19 ,19    ,19     ,False  ,False,False ,False   ,0.112      ,0.72       ,0.169      ,0       ,1       ,OQ RQ
1686_0,1.0                  ,0.17166671289243857 ,False    ,False,False,False,False,False,False,False,0     ,0.0                ,20 ,15    ,15     ,True   ,False,False ,False   ,0.0        ,0.909      ,0.091      ,0       ,0       ,OQ
1686_1,0.11672782728825251  ,0.7231459809950302  ,False    ,False,False,False,False,False,False,True ,1     ,0.3333333333333333 ,19 ,18    ,17     ,False  ,False,False ,True    ,0.0        ,1.0        ,0.0        ,1       ,0       ,PA
1686_2,0.16091737042288595  ,0.7185444561439837  ,True     ,False,True ,False,False,False,False,False,2     ,0.6666666666666666 ,29 ,22    ,21     ,False  ,False,False ,False   ,0.0        ,0.949      ,0.051      ,1       ,1       ,CQ IR PA
1686_3,0.0                  ,0.35375579071054375 ,False    ,False,False,False,False,False,False,False,3     ,1.0                ,7  ,7     ,7      ,True   ,True ,False ,False   ,0.0        ,0.375      ,0.625      ,2       ,0       ,PF
1687_0,1.0000000000000004   ,0.1977672397274319  ,False    ,True ,True ,True ,False,False,False,False,0     ,0.0                ,169,122   ,119    ,True   ,False,False ,False   ,0.081      ,0.797      ,0.122      ,4       ,10      ,OQ
1687_1,0.16810863670958     ,0.9437174082259282  ,False    ,False,True ,False,True ,False,False,True ,1     ,0.5                ,57 ,51    ,47     ,False  ,False,False ,False   ,0.05       ,0.811      ,0.139      ,4       ,4       ,CQ PA
1687_2,0.14233338396728193  ,0.46963409077534707 ,False    ,False,False,False,False,False,False,False,2     ,1.0                ,18 ,18    ,18     ,True   ,True ,False ,False   ,0.149      ,0.762      ,0.088      ,0       ,1       ,PF
1688_0,0.9999999999999993   ,0.22785724309363378 ,False    ,False,False,False,True ,False,False,False,0     ,0.0                ,34 ,29    ,29     ,True   ,True ,False ,False   ,0.0        ,0.841      ,0.159      ,1       ,1       ,OQ
1688_1,0.13768998987355988  ,0.8061957925834384  ,False    ,False,False,False,False,False,False,False,1     ,0.3333333333333333 ,46 ,40    ,39     ,False  ,False,False ,False   ,0.0        ,0.839      ,0.161      ,3       ,3       ,IR PA
1688_2,0.2015044379872769   ,0.6669394764720135  ,False    ,False,False,False,False,False,False,False,2     ,0.6666666666666666 ,39 ,35    ,35     ,True   ,True ,False ,False   ,0.065      ,0.751      ,0.184      ,3       ,1       ,FD PF
1688_3,0.15965904858951727  ,0.6462780391489905  ,False    ,False,False,False,False,False,False,False,3     ,1.0                ,17 ,17    ,17     ,False  ,False,False ,False   ,0.0        ,0.641      ,0.359      ,3       ,2       ,PF
1689_0,0.9999999999999996   ,0.1342917525287418  ,True     ,False,False,False,True ,False,False,False,0     ,0.0                ,11 ,11    ,11     ,True   ,False,False ,False   ,0.107      ,0.829      ,0.063      ,0       ,0       ,OQ
1689_1,0.12580394618813276  ,0.9954672976145487  ,False    ,False,False,True ,False,False,False,True ,1     ,0.5                ,141,82    ,74     ,False  ,True ,False ,False   ,0.02       ,0.832      ,0.148      ,7       ,7       ,PA
1689_2,0.10948740590442183  ,0.21246327054340547 ,False    ,False,False,False,False,False,False,False,2     ,1.0                ,5  ,5     ,5      ,True   ,False,False ,False   ,0.231      ,0.769      ,0.0        ,0       ,0       ,CQ FD
1690_0,1.0                  ,0.19138468664198763 ,True     ,False,False,False,False,False,False,True ,0     ,0.0                ,5  ,5     ,5      ,True   ,False,False ,False   ,0.286      ,0.714      ,0.0        ,0       ,0       ,OQ
1690_1,0.21515962294398838  ,0.791099199567209   ,True     ,False,True ,False,False,False,False,False,1     ,0.3333333333333333 ,25 ,17    ,17     ,False  ,False,False ,False   ,0.0        ,0.964      ,0.036      ,0       ,0       ,CQ IR
1690_2,0.19626094517861298  ,0.49260928697079387 ,False    ,False,False,False,False,False,False,False,2     ,0.6666666666666666 ,16 ,15    ,15     ,False  ,True ,False ,False   ,0.077      ,0.618      ,0.305      ,0       ,0       ,RQ
1690_3,0.0                  ,0.6861178279048836  ,False    ,False,False,False,False,False,False,False,3     ,1.0                ,23 ,20    ,19     ,False  ,False,False ,False   ,0.0        ,0.76       ,0.24       ,2       ,2       ,PA
1691_0,1.0000000000000002   ,0.30661959864797667 ,False    ,False,False,False,True ,False,False,False,0     ,0.0                ,50 ,39    ,38     ,True   ,False,False ,False   ,0.044      ,0.889      ,0.067      ,5       ,2       ,OQ
1691_1,0.2532866199314467   ,0.8594609589808764  ,False    ,False,False,False,False,False,False,False,1     ,0.3333333333333333 ,73 ,56    ,50     ,False  ,True ,False ,True    ,0.03       ,0.73       ,0.241      ,9       ,3       ,IR PA
1691_2,0.2162624618600603   ,0.6944584204529859  ,False    ,False,False,False,True ,False,False,False,2     ,0.6666666666666666 ,46 ,42    ,41     ,False  ,False,False ,False   ,0.098      ,0.902      ,0.0        ,3       ,2       ,FD FQ NF
1691_3,0.10684158330629809  ,0.24219017973623652 ,True     ,False,True ,False,False,False,False,False,3     ,1.0                ,13 ,13    ,13     ,False  ,True ,False ,False   ,0.091      ,0.664      ,0.245      ,1       ,0       ,RQ
1692_0,0.9999999999999999   ,0.5242137059545529  ,False    ,True ,False,False,False,False,False,False,0     ,0.0                ,171,85    ,82     ,True   ,False,False ,False   ,0.0        ,0.934      ,0.066      ,4       ,1       ,OQ
1692_1,0.2961697586338811   ,0.49231819490800555 ,False    ,False,False,False,False,True ,False,False,1     ,0.16666666666666666,21 ,20    ,20     ,False  ,False,False ,False   ,0.046      ,0.891      ,0.064      ,1       ,2       ,CQ FD
1692_2,0.469407641101325    ,0.8560091097697868  ,False    ,False,False,False,False,False,False,False,2     ,0.3333333333333333 ,260,116   ,114    ,True   ,False,True  ,False   ,0.01       ,0.919      ,0.071      ,4       ,1       ,FD
1692_3,0.11393129129554903  ,0.4126402607864881  ,False    ,False,False,False,False,False,False,False,3     ,0.5                ,27 ,27    ,26     ,False  ,False,False ,False   ,0.0        ,0.783      ,0.217      ,3       ,2       ,PA
1692_4,0.11673798711320493  ,0.2523509573757492  ,True     ,True ,False,False,False,False,False,False,4     ,0.6666666666666666 ,13 ,12    ,12     ,False  ,True ,True  ,False   ,0.126      ,0.605      ,0.269      ,0       ,1       ,OQ RQ
1692_5,0.12397018936911948  ,0.2735800710442839  ,False    ,True ,False,False,False,False,False,False,5     ,0.8333333333333334 ,10 ,9     ,9      ,True   ,False,False ,False   ,0.0        ,1.0        ,0.0        ,0       ,0       ,FD PA
1692_6,0.27025969027517777  ,0.42339119473576065 ,True     ,False,False,False,False,False,False,False,6     ,1.0                ,29 ,22    ,21     ,True   ,False,False ,False   ,0.0        ,1.0        ,0.0        ,0       ,0       ,PA
1693_0,1.0000000000000002   ,0.2506313893565949  ,True     ,False,False,False,True ,False,False,True ,0     ,0.0                ,121,78    ,73     ,True   ,True ,False ,False   ,0.012      ,0.885      ,0.103      ,3       ,0       ,OQ
1693_1,0.25586956876780653  ,0.9626175942469971  ,False    ,True ,False,False,False,False,False,False,1     ,0.5                ,43 ,34    ,32     ,False  ,False,False ,False   ,0.0        ,0.819      ,0.181      ,1       ,3       ,PA
1693_2,0.030658372114674294 ,0.3257593845873044  ,True     ,False,False,False,False,False,False,False,2     ,1.0                ,9  ,9     ,9      ,False  ,False,False ,False   ,0.154      ,0.564      ,0.282      ,0       ,1       ,NF
1694_0,1.0                  ,0.42408935141617704 ,True     ,False,True ,False,False,False,True ,False,0     ,0.0                ,53 ,41    ,40     ,True   ,False,False ,True    ,0.026      ,0.876      ,0.097      ,4       ,1       ,OQ
1694_1,0.26800618781762175  ,0.8231965138287599  ,False    ,False,False,False,True ,False,False,False,1     ,0.3333333333333333 ,153,101   ,98     ,False  ,False,False ,False   ,0.037      ,0.899      ,0.065      ,5       ,4       ,PA
1694_2,0.45308025015548237  ,0.8149287539596004  ,False    ,True ,True ,False,False,False,False,False,2     ,0.6666666666666666 ,121,74    ,70     ,True   ,False,False ,True    ,0.017      ,0.837      ,0.147      ,5       ,6       ,FD NF
1694_3,0.23992484196901875  ,0.7158429143371414  ,False    ,False,False,False,True ,False,False,False,3     ,1.0                ,57 ,45    ,44     ,False  ,True ,False ,False   ,0.0        ,0.805      ,0.195      ,4       ,3       ,PA
1695_0,1.0000000000000002   ,0.06759237811432633 ,True     ,False,False,False,False,False,False,False,0     ,0.0                ,24 ,21    ,21     ,True   ,False,False ,False   ,0.0        ,0.945      ,0.055      ,1       ,1       ,OQ
1695_1,0.0                  ,0.36804665544898774 ,False    ,False,False,False,False,False,False,False,1     ,0.25               ,6  ,6     ,6      ,False  ,False,False ,False   ,0.0        ,1.0        ,0.0        ,1       ,0       ,PA
1695_2,0.01948729070390873  ,0.4522148007625437  ,False    ,False,False,False,False,False,False,False,2     ,0.5                ,9  ,9     ,9      ,True   ,True ,False ,False   ,0.0        ,0.585      ,0.415      ,1       ,0       ,NF
1695_3,0.1021227053695939   ,0.6664215479669277  ,True     ,False,False,False,False,False,False,False,3     ,0.75               ,16 ,14    ,14     ,False  ,False,False ,False   ,0.059      ,0.828      ,0.113      ,3       ,1       ,FQ
1695_4,0.022340394076328027 ,0.7985048129076779  ,False    ,False,False,False,False,False,False,False,4     ,1.0                ,27 ,24    ,24     ,True   ,True ,False ,False   ,0.0        ,0.786      ,0.214      ,2       ,1       ,PF
1696_0,1.0000000000000002   ,0.3675911401178747  ,True     ,False,False,True ,False,False,False,False,0     ,0.0                ,34 ,30    ,30     ,True   ,False,False ,False   ,0.031      ,0.92       ,0.049      ,1       ,3       ,OQ
1696_1,0.3725815528177175   ,0.9145151572031202  ,True     ,False,False,False,False,False,False,False,1     ,0.3333333333333333 ,44 ,35    ,33     ,False  ,False,False ,False   ,0.0        ,0.891      ,0.109      ,2       ,0       ,PA
1696_2,0.2533843651893634   ,0.5057454960026637  ,False    ,False,False,False,False,False,False,False,2     ,0.6666666666666666 ,8  ,8     ,8      ,True   ,True ,False ,False   ,0.085      ,0.709      ,0.206      ,0       ,1       ,GG
1696_3,0.040200415360374664 ,0.4723841321845547  ,False    ,False,False,False,False,False,False,False,3     ,1.0                ,12 ,12    ,12     ,False  ,False,True  ,False   ,0.0        ,0.584      ,0.416      ,2       ,2       ,GG
1697_0,1.0                  ,0.37510740823235267 ,True     ,True ,False,False,False,True ,False,True ,0     ,0.0                ,38 ,31    ,28     ,True   ,False,False ,False   ,0.019      ,0.911      ,0.07       ,1       ,0       ,OQ
1697_1,0.10247053316886653  ,0.25293059583111316 ,False    ,False,False,False,False,False,False,False,1     ,0.2                ,10 ,9     ,9      ,False  ,False,False ,False   ,0.0        ,0.621      ,0.379      ,2       ,0       ,CQ IR
1697_2,0.3279424141724348   ,0.8037233088238263  ,False    ,False,False,True ,True ,False,False,False,2     ,0.4                ,66 ,45    ,43     ,True   ,True ,False ,False   ,0.0        ,0.878      ,0.122      ,2       ,1       ,FD
1697_3,0.2030783807611846   ,0.618564251246154   ,False    ,False,True ,False,False,False,False,False,3     ,0.6                ,40 ,36    ,34     ,False  ,True ,False ,False   ,0.0        ,0.933      ,0.067      ,2       ,0       ,PA
1697_4,0.19505954397225572  ,0.5806482998329257  ,False    ,True ,False,False,False,False,False,False,4     ,0.8                ,38 ,36    ,36     ,False  ,False,False ,False   ,0.0        ,0.932      ,0.068      ,1       ,0       ,FD
1697_5,0.24155378779183506  ,0.6347855024559592  ,False    ,False,False,False,False,False,False,False,5     ,1.0                ,38 ,34    ,34     ,False  ,False,False ,False   ,0.131      ,0.845      ,0.024      ,2       ,2       ,NF
1698_0,1.0                  ,0.29268168144676554 ,False    ,False,False,False,False,False,False,False,0     ,0.0                ,76 ,51    ,49     ,True   ,False,False ,True    ,0.0        ,0.985      ,0.015      ,0       ,1       ,NF OQ
1698_1,0.14822097788141939  ,0.4665024130446841  ,False    ,False,False,False,False,False,False,False,1     ,0.3333333333333333 ,27 ,25    ,24     ,False  ,False,False ,False   ,0.061      ,0.764      ,0.175      ,3       ,3       ,FD PA
1698_2,0.2929987883042802   ,0.9531496681147953  ,False    ,True ,False,False,True ,False,False,False,2     ,0.6666666666666666 ,140,86    ,77     ,True   ,True ,False ,False   ,0.086      ,0.867      ,0.047      ,2       ,9       ,FD PF
1698_3,0.08747947237401306  ,0.5340431971528133  ,False    ,False,False,False,False,False,False,False,3     ,1.0                ,21 ,21    ,21     ,False  ,False,False ,False   ,0.049      ,0.736      ,0.215      ,1       ,2       ,GG
